price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,drive,type,paint_color
25990,2019.0,nissan,frontier crew cab sv,good,6 cylinders,other,36493.0,other,fwd,pickup,missing
16500,2003.0,ford,f-250 super duty,excellent,8 cylinders,diesel,122000.0,automatic,4wd,pickup,white
34000,2016.0,chevrolet,silverado 1500 lt 4x4,excellent,8 cylinders,gas,114621.0,automatic,4wd,truck,blue
29990,2018.0,lexus,nx 300 sport utility 4d,good,missing,other,15923.0,other,missing,hatchback,white
27990,2017.0,cadillac,xt5 luxury sport,good,missing,other,27935.0,other,fwd,SUV,silver
5999,2013.0,ford,c-max energi sel,excellent,4 cylinders,hybrid,140846.0,automatic,fwd,hatchback,silver
31590,2018.0,alfa-romeo,romeo stelvio ti sport,good,missing,other,21415.0,other,missing,hatchback,blue
20998,2018.0,toyota,camry xle,excellent,missing,gas,55610.0,automatic,missing,missing,missing
34500,2016.0,lexus,rx 350,excellent,6 cylinders,gas,65000.0,automatic,4wd,missing,black
36990,2015.0,chevrolet,tahoe lt sport utility,good,8 cylinders,other,51677.0,other,missing,other,black
33590,2018.0,ford,f150 supercrew cab xl,good,missing,other,27365.0,other,missing,pickup,white
13990,2007.0,ram,missing,missing,missing,gas,149835.0,manual,4wd,pickup,white
5900,2002.0,bmw,5 series,missing,6 cylinders,gas,107878.0,automatic,rwd,sedan,missing
3995,2005.0,honda,civic dx,like new,4 cylinders,gas,126000.0,automatic,fwd,sedan,black
21990,2013.0,toyota,tacoma access cab,good,missing,other,77018.0,other,missing,pickup,red
4500,2004.0,bmw,745li,fair,8 cylinders,gas,136000.0,automatic,missing,sedan,green
26990,2017.0,nissan,titan single cab sv,good,8 cylinders,gas,41335.0,other,4wd,pickup,red
10999,2012.0,nissan,maxima 3.5 svsedan,excellent,6 cylinders,gas,109772.0,automatic,missing,sedan,missing
53562,2019.0,chevrolet,silverado 1500,missing,missing,gas,30662.0,automatic,4wd,pickup,black
2700,1998.0,honda,civic lx,excellent,missing,gas,89000.0,manual,missing,missing,blue
33647,2015.0,ford,f-250 super duty,missing,8 cylinders,diesel,153524.0,automatic,4wd,truck,white
33590,2015.0,mercedes-benz,e-class e 400,good,6 cylinders,gas,23623.0,other,rwd,convertible,white
4200,1966.0,ford,mustang gt,missing,missing,gas,1111111.0,manual,missing,convertible,missing
45995,2014.0,mercedes-benz,s-class,excellent,8 cylinders,gas,45700.0,automatic,rwd,sedan,black
15995,2014.0,volkswagen,passat tdi sel,missing,4 cylinders,diesel,34020.0,automatic,missing,missing,missing
25590,2016.0,bmw,x3 xdrive28i sport utility,good,missing,gas,25918.0,other,missing,other,black
46990,2020.0,gmc,yukon slt sport utility 4d,good,8 cylinders,gas,27981.0,other,missing,other,black
241,2016.0,toyota,camry,missing,missing,other,93446.0,automatic,missing,missing,silver
3300,2007.0,chevrolet,impala lt,good,6 cylinders,gas,145458.0,automatic,fwd,sedan,grey
0,2015.0,hyundai,tucson,missing,missing,gas,105577.0,automatic,missing,missing,missing
6999,2006.0,lincoln,mark lt base,good,8 cylinders,gas,186689.0,automatic,rwd,truck,black
0,2013.0,ford,f-250,missing,8 cylinders,diesel,89744.0,automatic,4wd,truck,missing
3995,2008.0,kia,amanti,like new,6 cylinders,gas,157000.0,automatic,fwd,sedan,black
4500,2008.0,toyota,camry,fair,4 cylinders,gas,158000.0,automatic,missing,missing,missing
56999,2020.0,toyota,tundra 4wd,missing,8 cylinders,gas,1551.0,automatic,4wd,truck,white
23900,2016.0,chevrolet,colorado,missing,6 cylinders,gas,77352.0,automatic,rwd,pickup,white
12500,2008.0,lexus,ls 460,missing,missing,gas,165000.0,automatic,missing,missing,missing
125,2016.0,ford,fiesta se,good,missing,gas,69042.0,automatic,missing,sedan,missing
23900,2019.0,lincoln,mkc reserve,like new,4 cylinders,gas,32754.0,automatic,fwd,SUV,white
28500,2016.0,lincoln,navigator,missing,missing,gas,52000.0,automatic,missing,missing,missing
0,2017.0,nissan,altima,excellent,6 cylinders,gas,80549.0,automatic,fwd,sedan,black
11995,2008.0,lexus,is,excellent,6 cylinders,gas,102395.0,automatic,4wd,sedan,blue
35995,2018.0,bmw,5 series,missing,4 cylinders,gas,41911.0,automatic,missing,sedan,black
0,2018.0,mercedes-benz,e-class,missing,4 cylinders,gas,34099.0,automatic,rwd,sedan,black
0,2015.0,chevrolet,silverado 1500,missing,6 cylinders,gas,154000.0,automatic,rwd,truck,white
2000,2006.0,dodge,grand caravan,good,6 cylinders,gas,266188.0,other,missing,SUV,white
5800,2009.0,chevrolet,impala lt,excellent,missing,gas,110000.0,automatic,missing,missing,black
0,2017.0,ford,f-250sd platinum,missing,8 cylinders,diesel,41988.0,automatic,4wd,pickup,missing
18590,2019.0,volkswagen,golf sportwagen tsi s,good,missing,other,30890.0,other,missing,wagon,white
2500,1994.0,ford,e150,excellent,8 cylinders,gas,162000.0,automatic,rwd,van,blue
3800,2007.0,mercury,mountaineer,good,missing,gas,150000.0,automatic,missing,missing,missing
14914,2009.0,chevrolet,silverado 1500 crew cab,missing,8 cylinders,other,168483.0,automatic,4wd,pickup,silver
18924,2010.0,jaguar,xk base,good,missing,other,89971.0,automatic,rwd,coupe,silver
7995,2008.0,toyota,camry,missing,4 cylinders,gas,77797.0,automatic,fwd,sedan,black
9995,2009.0,ram,1500,missing,missing,gas,203379.0,automatic,missing,missing,missing
17300,2018.0,honda,accord sedan sport 1.5t,excellent,missing,gas,45804.0,automatic,fwd,missing,white
5199,2006.0,honda,civic,missing,4 cylinders,gas,160000.0,automatic,missing,missing,missing
6000,2005.0,volkswagen,passat wagon,good,6 cylinders,gas,112000.0,automatic,fwd,wagon,black
27998,2013.0,gmc,sierra slt crew cab short b,missing,8 cylinders,gas,107354.0,automatic,4wd,missing,missing
49999,2016.0,ram,3500,missing,missing,other,117735.0,automatic,4wd,pickup,missing
14488,2018.0,ford,c-max hybrid,missing,missing,hybrid,45057.0,automatic,fwd,hatchback,missing
7999,2013.0,kia,sorento lx,missing,missing,gas,155366.0,automatic,missing,missing,missing
14259,2017.0,nissan,altima,missing,4 cylinders,gas,55440.0,automatic,fwd,sedan,silver
2500,2012.0,chevrolet,suburban ltz,like new,8 cylinders,gas,150456.0,automatic,rwd,other,black
8000,2015.0,honda,accord,excellent,4 cylinders,gas,16202.0,automatic,fwd,hatchback,black
30990,2016.0,chevrolet,silverado 1500 double,good,6 cylinders,gas,40426.0,other,4wd,pickup,missing
62995,2017.0,chevrolet,silverado 3500 high country drw 4wd 6.6l duramax,missing,8 cylinders,other,74015.0,automatic,4wd,pickup,white
27988,2015.0,chevrolet,suburban,missing,8 cylinders,gas,133976.0,automatic,4wd,SUV,black
16995,2013.0,cadillac,escalade esv,good,8 cylinders,gas,missing,automatic,4wd,SUV,black
29888,2015.0,jeep,wrangler,missing,missing,gas,79873.0,missing,4wd,SUV,black
950,1994.0,lincoln,town car,missing,missing,gas,160000.0,automatic,missing,missing,missing
16000,2017.0,jeep,cherokee latitude,excellent,4 cylinders,gas,66000.0,automatic,4wd,SUV,black
4499,2006.0,chrysler,pt cruiser limited,good,4 cylinders,gas,98539.0,automatic,missing,van,missing
6500,1944.0,ford,willys gpw,excellent,8 cylinders,gas,22250.0,manual,4wd,missing,black
68995,2018.0,ford,super duty f-250,missing,8 cylinders,diesel,49376.0,automatic,4wd,truck,red
2500,2005.0,saturn,vue,missing,missing,gas,142000.0,automatic,missing,missing,missing
500,2004.0,chevrolet,equinox,good,missing,gas,100000.0,automatic,4wd,SUV,black
12900,1984.0,porsche,944 cpe,missing,4 cylinders,gas,81595.0,manual,rwd,missing,missing
35990,2019.0,bmw,5 series 530e xdrive,good,missing,gas,19260.0,other,missing,sedan,white
14600,2019.0,honda,civic lx,excellent,4 cylinders,gas,11625.0,automatic,fwd,sedan,white
0,2015.0,bmw,4 series,missing,4 cylinders,gas,81289.0,automatic,4wd,sedan,brown
15590,2016.0,missing,Scion iM Hatchback 4D,good,missing,gas,32573.0,other,fwd,hatchback,green
35888,2017.0,toyota,4runner,excellent,6 cylinders,gas,71206.0,automatic,4wd,SUV,white
300,2020.0,cadillac,srx performance,good,missing,other,10000.0,automatic,missing,missing,missing
32995,2018.0,honda,pilot,missing,6 cylinders,gas,29586.0,automatic,fwd,SUV,white
16590,2015.0,volkswagen,beetle 1.8t fleet,good,missing,gas,39649.0,other,fwd,hatchback,black
18250,2010.0,porsche,cayenne,excellent,8 cylinders,gas,111936.0,automatic,4wd,SUV,black
29999,2005.0,chevrolet,c4500,missing,missing,diesel,103916.0,automatic,missing,missing,missing
19998,2019.0,jeep,renegade sport,missing,4 cylinders,gas,48812.0,automatic,4wd,SUV,missing
0,2019.0,ford,f-250sd,missing,8 cylinders,diesel,12217.0,automatic,4wd,missing,missing
4795,2001.0,chevrolet,silverado,excellent,missing,gas,141005.0,automatic,missing,pickup,black
0,2006.0,toyota,corolla,excellent,4 cylinders,gas,88219.0,automatic,fwd,sedan,silver
24488,2017.0,dodge,challenger,missing,6 cylinders,gas,62303.0,automatic,rwd,coupe,white
16500,2015.0,toyota,camry se,excellent,4 cylinders,gas,68000.0,automatic,fwd,sedan,grey
30990,2017.0,toyota,tundra double cab sr,good,8 cylinders,gas,41124.0,other,missing,pickup,red
40000,2020.0,ram,1500 big horn,like new,8 cylinders,gas,15800.0,automatic,4wd,truck,silver
0,2013.0,chevrolet,silverado 1500,missing,8 cylinders,gas,114808.0,automatic,4wd,truck,missing
6995,2008.0,mercedes-benz,c350,good,6 cylinders,gas,142311.0,automatic,missing,sedan,grey
0,2008.0,hyundai,sonata,missing,missing,gas,300000.0,automatic,missing,missing,missing
6157,2008.0,chevrolet,malibu,missing,missing,gas,155227.0,automatic,fwd,sedan,grey
6000,2005.0,honda,vtx1300s,excellent,4 cylinders,gas,20000.0,manual,rwd,other,grey
0,2016.0,ram,1500 big horn,missing,8 cylinders,gas,99098.0,automatic,rwd,truck,missing
13500,2007.0,chevrolet,silverado 2500hd,missing,8 cylinders,diesel,175000.0,automatic,rwd,pickup,white
41901,2017.0,mercedes-benz,gls,missing,6 cylinders,gas,34295.0,automatic,4wd,SUV,black
59800,2016.0,gmc,sierra,missing,missing,diesel,51632.0,automatic,4wd,pickup,white
0,2016.0,mazda,3,missing,missing,gas,40758.0,automatic,fwd,sedan,grey
3200,2005.0,subaru,outback,excellent,4 cylinders,gas,325900.0,manual,4wd,hatchback,blue
41320,2017.0,chevrolet,tahoe,excellent,missing,gas,57278.0,automatic,4wd,SUV,black
0,2016.0,jeep,grand cherokee laredo,missing,missing,gas,99422.0,automatic,missing,missing,missing
44900,2014.0,ram,2500 longhorn mega 4x4,missing,missing,diesel,152034.0,automatic,missing,missing,missing
16500,2014.0,ram,1500,excellent,8 cylinders,gas,100054.0,automatic,rwd,pickup,red
1,1981.0,volvo,240 dl,salvage,4 cylinders,gas,10000000.0,automatic,rwd,other,missing
29000,1980.0,pontiac,firebird,good,8 cylinders,gas,69068.0,automatic,rwd,coupe,white
33691,2018.0,ford,explorer,missing,6 cylinders,gas,27866.0,automatic,4wd,SUV,blue
8700,2013.0,honda,civic hybrid cvt at-pzev w/ leather and nav,missing,missing,gas,128000.0,other,fwd,sedan,missing
44999,2019.0,ram,1500 rebel 4x4 1/2 ton,missing,missing,gas,12919.0,automatic,4wd,truck,white
17500,2015.0,kia,sedona sxl,excellent,6 cylinders,gas,86406.0,automatic,fwd,missing,blue
13995,2015.0,nissan,nv200,missing,missing,gas,86580.0,automatic,missing,missing,white
2800,2004.0,missing,isuzu rodeo,good,6 cylinders,gas,160761.0,automatic,rwd,missing,blue
1400,2006.0,chevrolet,trailblazer,missing,6 cylinders,gas,140000.0,automatic,missing,missing,missing
9995,2013.0,kia,soul,good,4 cylinders,gas,76884.0,automatic,fwd,wagon,red
15000,1979.0,jeep,cj7,excellent,6 cylinders,gas,14000.0,manual,4wd,SUV,green
4995,2002.0,saturn,sc2,like new,4 cylinders,gas,64000.0,automatic,fwd,coupe,orange
12976,2003.0,ford,ranger 4dr supercab 4.0l xlt 4wd,missing,6 cylinders,missing,88176.0,manual,4wd,pickup,custom
33895,2018.0,honda,odyssey,missing,6 cylinders,gas,36100.0,automatic,fwd,van,white
0,2014.0,gmc,sierra 1500,excellent,6 cylinders,gas,114269.0,automatic,4wd,truck,white
37995,2019.0,bmw,5 series,missing,4 cylinders,gas,24261.0,automatic,4wd,sedan,black
7800,2015.0,mini,cooper,excellent,4 cylinders,gas,138900.0,automatic,fwd,missing,green
10995,2012.0,cadillac,cts sedan,excellent,6 cylinders,gas,95980.0,automatic,4wd,sedan,black
21990,2020.0,hyundai,sonata se sedan 4d,good,missing,other,13793.0,other,missing,sedan,blue
39900,2012.0,ford,f550,missing,missing,diesel,164000.0,automatic,missing,missing,missing
0,2014.0,ford,f-350,missing,missing,diesel,185497.0,automatic,4wd,pickup,black
5499,2010.0,hyundai,santa fe,missing,missing,other,158838.0,automatic,4wd,wagon,white
12495,2003.0,ram,pickup 3500,missing,6 cylinders,diesel,209334.0,automatic,4wd,pickup,silver
15999,2017.0,missing,volkswagon tiguan,missing,missing,gas,38000.0,automatic,missing,missing,missing
5999,2010.0,dodge,journey,good,6 cylinders,gas,106855.0,other,missing,SUV,blue
39990,2020.0,lexus,is 350 f sport sedan 4d,good,6 cylinders,gas,8820.0,other,rwd,sedan,white
0,2020.0,nissan,maxima,missing,missing,gas,12982.0,automatic,fwd,sedan,black
27990,2017.0,chevrolet,colorado extended cab,good,missing,gas,22120.0,other,missing,pickup,missing
35590,2020.0,cadillac,ct5 premium luxury,good,missing,other,14753.0,other,missing,sedan,black
6000,2007.0,bmw,3 series 328xi,excellent,6 cylinders,gas,109000.0,automatic,4wd,sedan,white
0,2017.0,chevrolet,trax lt,missing,missing,gas,36362.0,automatic,fwd,SUV,silver
0,2014.0,chevrolet,silverado 1500 ltz z71,missing,missing,gas,77127.0,automatic,4wd,truck,silver
8999,2018.0,ford,escape,missing,4 cylinders,gas,10268.0,other,4wd,SUV,blue
14500,2013.0,chrysler,town & country,excellent,6 cylinders,gas,87769.0,automatic,fwd,mini-van,missing
2779,1979.0,jeep,cj,fair,6 cylinders,gas,78733.0,manual,4wd,offroad,silver
0,2018.0,ram,1500,missing,missing,gas,45627.0,automatic,4wd,pickup,white
97,2007.0,volkswagen,beetle 2.5l,missing,5 cylinders,gas,119722.0,manual,fwd,hatchback,missing
24988,2020.0,chevrolet,equinox,like new,missing,gas,18009.0,automatic,missing,missing,missing
39975,2016.0,ford,f-150,missing,missing,gas,64663.0,automatic,4wd,missing,missing
12960,2014.0,ford,escape,good,missing,gas,74387.0,automatic,missing,missing,missing
2850,2009.0,chevrolet,hhr,good,4 cylinders,gas,143250.0,automatic,fwd,SUV,white
19990,2018.0,toyota,camry le sedan 4d,good,missing,gas,33835.0,other,fwd,sedan,blue
22991,2019.0,nissan,rogue,missing,4 cylinders,gas,41549.0,automatic,4wd,wagon,blue
40590,2019.0,missing,Genesis G70 3.3T Dynamic Edition,good,6 cylinders,gas,3205.0,other,rwd,sedan,red
16800,2016.0,dodge,charger,missing,missing,gas,101861.0,automatic,missing,missing,white
8900,2012.0,toyota,rav4,excellent,missing,gas,135000.0,automatic,4wd,missing,missing
20990,2013.0,hyundai,equus signature sedan 4d,good,8 cylinders,gas,45720.0,other,rwd,sedan,white
4995,2005.0,gmc,envoy sle,excellent,6 cylinders,gas,196522.0,automatic,4wd,SUV,missing
27995,2014.0,toyota,tundra,excellent,missing,gas,121000.0,automatic,4wd,pickup,black
43988,2016.0,ford,mustang,missing,missing,gas,58847.0,manual,missing,coupe,black
27981,2019.0,dodge,charger,missing,6 cylinders,gas,29317.0,automatic,rwd,sedan,silver
15000,1969.0,pontiac,firebird,missing,missing,gas,90000.0,automatic,missing,missing,missing
53990,2018.0,bmw,7 series 750i sedan 4d,good,8 cylinders,gas,33589.0,other,rwd,sedan,missing
39999,2007.0,toyota,fj cruiser,missing,6 cylinders,gas,39000.0,automatic,4wd,SUV,blue
8995,2011.0,jeep,patriot,good,4 cylinders,gas,130213.0,automatic,4wd,missing,silver
12995,2012.0,nissan,frontier,excellent,missing,gas,164918.0,automatic,4wd,pickup,silver
0,2013.0,ram,2500,missing,8 cylinders,gas,106183.0,automatic,4wd,missing,missing
18995,2012.0,ram,pickup 1500,missing,missing,gas,127773.0,automatic,missing,missing,missing
2400,2008.0,chevrolet,malibu,good,4 cylinders,gas,176000.0,automatic,fwd,missing,blue
35990,2019.0,mini,convertible cooper s 2d,good,missing,gas,9508.0,other,fwd,other,blue
2500,1989.0,jeep,cherokee,good,6 cylinders,gas,198000.0,automatic,4wd,SUV,red
16590,2017.0,nissan,sentra sl sedan 4d,good,missing,gas,28558.0,other,fwd,sedan,blue
6495,2004.0,chevrolet,monte carlo,missing,missing,gas,101100.0,automatic,missing,coupe,missing
29990,2018.0,buick,enclave essence sport,good,missing,other,27177.0,other,missing,SUV,missing
13450,2016.0,honda,accord,missing,missing,gas,54101.0,automatic,fwd,sedan,blue
0,2016.0,chevrolet,missing,missing,8 cylinders,other,16407.0,automatic,fwd,other,missing
18981,2018.0,dodge,journey,missing,4 cylinders,gas,25472.0,automatic,fwd,SUV,red
21990,2013.0,toyota,tacoma access cab,good,missing,other,77018.0,other,missing,pickup,red
25988,2013.0,jaguar,xj,missing,missing,gas,41445.0,automatic,missing,missing,missing
6500,2013.0,ford,mustang,missing,6 cylinders,gas,45262.0,automatic,rwd,coupe,red
9523,2009.0,ford,e-350sd commercial,excellent,8 cylinders,gas,230869.0,automatic,missing,van,missing
5500,2001.0,ford,f550 super duty,good,8 cylinders,diesel,192000.0,automatic,rwd,missing,missing
6000,2008.0,dodge,grand caravan,good,6 cylinders,gas,144823.0,automatic,fwd,mini-van,white
0,2017.0,subaru,impreza limited awd gas,missing,missing,gas,70779.0,automatic,4wd,wagon,white
2800,2006.0,mercury,milan,good,4 cylinders,gas,176000.0,automatic,fwd,sedan,red
20990,2006.0,chevrolet,express cargo van,good,8 cylinders,diesel,134296.0,automatic,rwd,truck,white
1500,2002.0,volvo,xc70,good,5 cylinders,gas,204362.0,automatic,4wd,wagon,blue
4500,2020.0,chevrolet,equinox,like new,4 cylinders,gas,4790.0,automatic,4wd,SUV,red
10500,2014.0,honda,odyssey ex-l,missing,missing,gas,175450.0,automatic,missing,missing,missing
0,2018.0,ford,f-150,good,6 cylinders,gas,44000.0,automatic,4wd,missing,white
16990,2019.0,nissan,sentra s sedan 4d,good,missing,gas,24021.0,other,fwd,sedan,blue
500,2005.0,cadillac,srx v6,fair,6 cylinders,gas,103000.0,automatic,rwd,SUV,green
19999,2011.0,ford,f-150,missing,8 cylinders,gas,58911.0,automatic,rwd,truck,blue
1000,2001.0,bmw,740il,missing,missing,other,1000.0,other,missing,missing,missing
0,2019.0,kia,forte,missing,4 cylinders,gas,26018.0,automatic,fwd,sedan,missing
13995,2008.0,gmc,yukon,excellent,8 cylinders,gas,153272.0,automatic,4wd,SUV,silver
4950,2006.0,honda,civic ex,good,4 cylinders,gas,141780.0,automatic,rwd,coupe,silver
9295,2014.0,chevrolet,cruze,good,missing,gas,83310.0,other,missing,sedan,black
2800,1993.0,gmc,extended cab step side,good,8 cylinders,gas,240000.0,manual,rwd,pickup,custom
7000,2010.0,volvo,s80 t6,good,6 cylinders,gas,133000.0,automatic,4wd,missing,missing
15999,2019.0,ford,fiesta,missing,4 cylinders,gas,36218.0,automatic,fwd,sedan,grey
27977,2017.0,ford,expedition,excellent,6 cylinders,gas,106931.0,automatic,4wd,SUV,grey
20990,2017.0,toyota,prius two hatchback 4d,good,missing,gas,25267.0,other,fwd,hatchback,missing
0,2019.0,chevrolet,silverado 2500hd,missing,8 cylinders,gas,32823.0,automatic,4wd,truck,missing
31590,2019.0,jaguar,f-pace 25t sport utility,good,missing,other,40314.0,other,missing,other,black
3495,1999.0,bmw,3 series 328i,missing,6 cylinders,gas,189616.0,automatic,missing,sedan,blue
8000,1995.0,subaru,legacy,like new,4 cylinders,gas,24000.0,automatic,4wd,wagon,silver
3595,2006.0,subaru,forester,good,4 cylinders,gas,179938.0,automatic,4wd,wagon,grey
30590,2020.0,ford,ranger supercab xl pickup,good,missing,gas,10740.0,other,missing,pickup,missing
8500,2010.0,ford,edge sel,like new,6 cylinders,gas,111971.0,automatic,4wd,SUV,grey
18989,2014.0,mercedes-benz,m-class,missing,6 cylinders,diesel,117257.0,automatic,4wd,SUV,black
37000,2018.0,chevrolet,camaro ss,excellent,8 cylinders,gas,22000.0,manual,rwd,coupe,white
3899,2015.0,missing,yundai Sonata,excellent,4 cylinders,gas,135762.0,automatic,missing,missing,missing
15950,2016.0,honda,odyssey ex-l,excellent,6 cylinders,gas,76509.0,automatic,fwd,mini-van,brown
